Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-10-24 10:38:06;"Back and abs";"Deadlift (Barbell)";3;75;kg;8;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Deadlift (Barbell)";4;75;kg;5;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Lat Pulldown (Cable)";1;39;kg;9;;;;0;"";;48m
2023-10-24 10:38:06;"Back and abs";"Lat Pulldown (Cable)";2;39;kg;8;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Lat Pulldown (Cable)";3;39;kg;8;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Crunch (Machine)";1;41;kg;8;;;;0;"";;48m
2023-10-24 10:38:06;"Back and abs";"Crunch (Machine)";2;41;kg;7;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Crunch (Machine)";3;41;kg;6;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Seated Row (Machine)";1;32;kg;8;;;;0;"";;48m
2023-10-24 10:38:06;"Back and abs";"Seated Row (Machine)";2;32;kg;8;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Seated Row (Machine)";3;32;kg;8;;;;0;;;48m
2023-10-24 10:38:06;"Back and abs";"Plank";1;;;;;;km;45;"";;48m
2023-10-24 10:38:06;"Back and abs";"Plank";2;;;;;;km;45;;;48m
2023-10-24 10:38:06;"Back and abs";"Plank";3;;;;;;km;45;;;48m
2023-10-25 10:52:42;"Legs";"Leg Press";1;25;kg;5;;;;0;"";"";43m
2023-10-25 10:52:42;"Legs";"Leg Press";2;45;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Leg Press";3;45;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Leg Press";4;45;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Lying Leg Curl (Machine)";1;41;kg;7;;;;0;"";;43m
2023-10-25 10:52:42;"Legs";"Lying Leg Curl (Machine)";2;41;kg;7;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Lying Leg Curl (Machine)";3;41;kg;6;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Leg Extension (Machine)";1;39;kg;9;;;;0;"";;43m
2023-10-25 10:52:42;"Legs";"Leg Extension (Machine)";2;39;kg;9;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Leg Extension (Machine)";3;39;kg;9;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Seated Calf Raise (Machine)";1;59;kg;9;;;;0;"";;43m
2023-10-25 10:52:42;"Legs";"Seated Calf Raise (Machine)";2;59;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Seated Calf Raise (Machine)";3;59;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Hip Adductor (Machine)";1;39;kg;9;;;;0;"";;43m
2023-10-25 10:52:42;"Legs";"Hip Adductor (Machine)";2;39;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Hip Adductor (Machine)";3;39;kg;8;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Hip Abductor (Machine)";1;25;kg;10;;;;0;"";;43m
2023-10-25 10:52:42;"Legs";"Hip Abductor (Machine)";2;25;kg;9;;;;0;;;43m
2023-10-25 10:52:42;"Legs";"Hip Abductor (Machine)";3;25;kg;9;;;;0;;;43m
2023-10-26 08:48:21;"Arms";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";"";22m
2023-10-26 08:48:21;"Arms";"Overhead Press (Barbell)";2;35;kg;6;;;;0;;;22m
2023-10-26 08:48:21;"Arms";"Overhead Press (Barbell)";3;35;kg;5;;;;0;;;22m
2023-10-26 08:48:21;"Arms";"Overhead Press (Barbell)";4;35;kg;4;;;;0;;;22m
2023-10-26 08:48:21;"Arms";"Bench Press (Dumbbell)";1;16;kg;8;;;;0;"";;22m
2023-10-26 08:48:21;"Arms";"Bench Press (Dumbbell)";2;16;kg;5;;;;0;;;22m
2023-10-28 09:05:08;"Arms";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";"";1h
2023-10-28 09:05:08;"Arms";"Overhead Press (Barbell)";2;30;kg;7;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Overhead Press (Barbell)";3;30;kg;7;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Overhead Press (Barbell)";4;30;kg;6;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Bench Press (Dumbbell)";1;16;kg;7;;;;0;"";;1h
2023-10-28 09:05:08;"Arms";"Bench Press (Dumbbell)";2;16;kg;7;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Bench Press (Dumbbell)";3;16;kg;3;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Bicep Curl (Dumbbell)";1;12;kg;7;;;;0;"";;1h
2023-10-28 09:05:08;"Arms";"Bicep Curl (Dumbbell)";2;12;kg;6;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Bicep Curl (Dumbbell)";3;12;kg;6;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Triceps Extension (Machine)";1;45;kg;10;;;;0;"";;1h
2023-10-28 09:05:08;"Arms";"Triceps Extension (Machine)";2;45;kg;10;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Triceps Extension (Machine)";3;45;kg;9;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Chest Fly";1;52;kg;9;;;;0;"";;1h
2023-10-28 09:05:08;"Arms";"Chest Fly";2;52;kg;9;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Chest Fly";3;52;kg;8;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Chest Fly";4;52;kg;8;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Lateral Raise (Machine)";1;45;kg;9;;;;0;"";;1h
2023-10-28 09:05:08;"Arms";"Lateral Raise (Machine)";2;45;kg;8;;;;0;;;1h
2023-10-28 09:05:08;"Arms";"Lateral Raise (Machine)";3;45;kg;7;;;;0;;;1h
2023-10-29 09:31:39;"Legs";"Stretching";1;;;;;;km;300;"";"";47m
2023-10-29 09:31:39;"Legs";"Leg Press";1;52;kg;8;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Leg Press";2;52;kg;9;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Leg Press";3;52;kg;10;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Hip Adductor (Machine)";1;39;kg;10;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Hip Adductor (Machine)";2;39;kg;10;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Hip Adductor (Machine)";3;39;kg;10;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Lying Leg Curl (Machine)";1;41;kg;8;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Lying Leg Curl (Machine)";2;41;kg;7;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Lying Leg Curl (Machine)";3;41;kg;7;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Leg Extension (Machine)";1;45;kg;7;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Leg Extension (Machine)";2;45;kg;7;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Leg Extension (Machine)";3;45;kg;7;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Seated Calf Raise (Machine)";1;59;kg;9;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Seated Calf Raise (Machine)";2;59;kg;9;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Seated Calf Raise (Machine)";3;59;kg;9;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Hip Abductor (Machine)";1;32;kg;7;;;;0;"";;47m
2023-10-29 09:31:39;"Legs";"Hip Abductor (Machine)";2;32;kg;7;;;;0;;;47m
2023-10-29 09:31:39;"Legs";"Hip Abductor (Machine)";3;32;kg;7;;;;0;;;47m
2023-10-31 08:32:39;"Arms";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";"";54m
2023-10-31 08:32:39;"Arms";"Overhead Press (Barbell)";2;30;kg;7;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Overhead Press (Barbell)";3;35;kg;6;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Overhead Press (Barbell)";4;35;kg;4;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Lat Pulldown (Cable)";1;39;kg;9;;;;0;"";;54m
2023-10-31 08:32:39;"Arms";"Lat Pulldown (Cable)";2;39;kg;9;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Lat Pulldown (Cable)";3;39;kg;9;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Bench Press (Dumbbell)";1;16;kg;9;;;;0;"";;54m
2023-10-31 08:32:39;"Arms";"Bench Press (Dumbbell)";2;16;kg;8;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Bench Press (Dumbbell)";3;16;kg;7;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Bicep Curl (Dumbbell)";1;12;kg;7;;;;0;"";;54m
2023-10-31 08:32:39;"Arms";"Bicep Curl (Dumbbell)";2;12;kg;7;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Bicep Curl (Dumbbell)";3;12;kg;5;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Lateral Raise (Machine)";1;45;kg;9;;;;0;"";;54m
2023-10-31 08:32:39;"Arms";"Lateral Raise (Machine)";2;45;kg;8;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Lateral Raise (Machine)";3;45;kg;8;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Triceps Extension (Machine)";1;45;kg;10;;;;0;"";;54m
2023-10-31 08:32:39;"Arms";"Triceps Extension (Machine)";2;45;kg;10;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Triceps Extension (Machine)";3;45;kg;8;;;;0;;;54m
2023-10-31 08:32:39;"Arms";"Side Plank";1;;;;;;km;30;"";;54m
2023-10-31 08:32:39;"Arms";"Side Plank";2;;;;;;km;30;;;54m
2023-11-01 08:09:03;"Legs";"Stretching";1;;;;;;km;300;"";"";44m
2023-11-01 08:09:03;"Legs";"Leg Press";1;52;kg;10;;;;0;"";;44m
2023-11-01 08:09:03;"Legs";"Leg Press";2;52;kg;10;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Leg Press";3;52;kg;12;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Lying Leg Curl (Machine)";1;41;kg;8;;;;0;"";;44m
2023-11-01 08:09:03;"Legs";"Lying Leg Curl (Machine)";2;36;kg;7;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Lying Leg Curl (Machine)";3;36;kg;7;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Leg Extension (Machine)";1;45;kg;9;;;;0;"";;44m
2023-11-01 08:09:03;"Legs";"Leg Extension (Machine)";2;45;kg;9;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Leg Extension (Machine)";3;45;kg;10;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Seated Calf Raise (Machine)";1;66;kg;7;;;;0;"";;44m
2023-11-01 08:09:03;"Legs";"Seated Calf Raise (Machine)";2;66;kg;7;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Seated Calf Raise (Machine)";3;66;kg;8;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Side Plank";1;;;;;;km;30;"";;44m
2023-11-01 08:09:03;"Legs";"Side Plank";2;;;;;;km;30;;;44m
2023-11-01 08:09:03;"Legs";"Seated Row (Machine)";1;32;kg;9;;;;0;"";;44m
2023-11-01 08:09:03;"Legs";"Seated Row (Machine)";2;32;kg;8;;;;0;;;44m
2023-11-01 08:09:03;"Legs";"Seated Row (Machine)";3;32;kg;8;;;;0;;;44m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";1;20;kg;10;;;;0;"";"Push 1";46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";2;30;kg;10;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";3;40;kg;8;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";4;40;kg;6;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";1;20;kg;5;;;;0;"";;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";2;30;kg;6;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";3;30;kg;4;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";4;30;kg;3;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";1;12;kg;6;;;;0;"";;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";2;12;kg;8;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";3;12;kg;7;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Shrug (Dumbbell)";1;18;kg;10;;;;0;"";;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Shrug (Dumbbell)";2;18;kg;10;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Shrug (Dumbbell)";3;18;kg;10;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";1;54;kg;8;;;;0;"";;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";2;54;kg;8;;;;0;;;46m
2023-11-07 15:01:00;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";3;54;kg;8;;;;0;;;46m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Elliptical Machine";1;;;;;;km;300;"";"";44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";1;20;kg;8;;;;0;"";;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";2;20;kg;8;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";3;25;kg;10;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";4;25;kg;10;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Pull Up (Assisted)";1;41;kg;6;;;;0;"";;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Pull Up (Assisted)";2;50;kg;5;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Pull Up (Assisted)";3;50;kg;4;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bicep Curl (Dumbbell)";1;12;kg;8;;;;0;"";;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bicep Curl (Dumbbell)";2;12;kg;6;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Bicep Curl (Dumbbell)";3;12;kg;4;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";1;32;kg;10;;;;0;"";;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";2;32;kg;8;;;;0;;;44m
2023-11-08 09:17:57;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";3;32;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Elliptical Machine";1;;;;;;km;300;"";"";44m
2023-11-09 14:26:03;"Legs 1";"Squat (Barbell)";1;40;kg;8;;;;0;"";;44m
2023-11-09 14:26:03;"Legs 1";"Squat (Barbell)";2;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Squat (Barbell)";3;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Squat (Barbell)";4;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Romanian Deadlift (Barbell)";1;40;kg;8;;;;0;"";;44m
2023-11-09 14:26:03;"Legs 1";"Romanian Deadlift (Barbell)";2;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Romanian Deadlift (Barbell)";3;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Romanian Deadlift (Barbell)";4;40;kg;8;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Crunch (Machine)";1;36;kg;9;;;;0;"";;44m
2023-11-09 14:26:03;"Legs 1";"Crunch (Machine)";2;36;kg;9;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Crunch (Machine)";3;36;kg;5;;;;0;;;44m
2023-11-09 14:26:03;"Legs 1";"Plank";1;;;;;;km;50;"";;44m
2023-11-09 14:26:03;"Legs 1";"Plank";2;;;;;;km;50;;;44m
2023-11-09 14:26:03;"Legs 1";"Plank";3;;;;;;km;50;;;44m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Elliptical Machine";1;;;;;;km;300;"";"";1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";1;16;kg;9;;;;0;"";;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";2;16;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";3;16;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press (Dumbbell)";4;16;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";1;45;kg;8;;;;0;"";;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";2;45;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";3;45;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Lateral Raise (Machine)";4;45;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";1;20;kg;8;;;;0;"";;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";2;20;kg;10;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Bench Press - Close Grip (Barbell)";3;20;kg;10;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Triceps Extension (Cable)";1;18;kg;10;;;;0;"";;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Triceps Extension (Cable)";2;18;kg;8;;;;0;;;1h 2m
2023-11-10 08:27:07;"Push 2 (chest, shoulders, triceps)";"Triceps Extension (Cable)";3;18;kg;8;;;;0;;;1h 2m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Elliptical Machine";1;;;;;;km;300;"";"";1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Deadlift (Barbell)";1;50;kg;8;;;;0;"";;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Deadlift (Barbell)";2;60;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Deadlift (Barbell)";3;60;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Deadlift (Barbell)";4;60;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";1;39;kg;9;;;;0;"";;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";2;39;kg;9;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";3;39;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Lat Pulldown (Cable)";4;39;kg;6;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Seated Row (Machine)";1;32;kg;9;;;;0;"";;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Seated Row (Machine)";2;32;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Seated Row (Machine)";3;32;kg;8;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";1;12;kg;8;;;;0;"";;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";2;12;kg;7;;;;0;;;1h 1m
2023-11-12 08:54:36;"Pull 2 (back, biceps)";"Concentration Curl (Dumbbell)";3;12;kg;5;;;;0;;;1h 1m
2023-11-15 17:19:15;"Legs & Core 2";"Elliptical Machine";1;;;;;;km;300;"";"";50m
2023-11-15 17:19:15;"Legs & Core 2";"Leg Press";1;52;kg;10;;;;0;"";;50m
2023-11-15 17:19:15;"Legs & Core 2";"Leg Press";2;52;kg;10;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Leg Press";3;59;kg;10;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Leg Press";4;59;kg;12;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Seated Calf Raise (Machine)";1;59;kg;8;;;;0;"";;50m
2023-11-15 17:19:15;"Legs & Core 2";"Seated Calf Raise (Machine)";2;59;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Seated Calf Raise (Machine)";3;59;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Seated Calf Raise (Machine)";4;59;kg;9;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Lunge (Dumbbell)";1;10;kg;8;;;;0;"";;50m
2023-11-15 17:19:15;"Legs & Core 2";"Lunge (Dumbbell)";2;10;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Lunge (Dumbbell)";3;10;kg;6;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Lunge (Dumbbell)";4;10;kg;6;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Hip Abductor (Machine)";1;32;kg;9;;;;0;"";;50m
2023-11-15 17:19:15;"Legs & Core 2";"Hip Abductor (Machine)";2;32;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Hip Abductor (Machine)";3;32;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Crunch (Machine)";1;36;kg;8;;;;0;"";;50m
2023-11-15 17:19:15;"Legs & Core 2";"Crunch (Machine)";2;36;kg;8;;;;0;;;50m
2023-11-15 17:19:15;"Legs & Core 2";"Crunch (Machine)";3;36;kg;8;;;;0;;;50m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Elliptical Machine";1;;;;;;km;300;"";"Push 1";56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";1;20;kg;8;;;;0;"";;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";2;25;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";3;25;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Overhead Press (Barbell)";4;25;kg;7;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";1;40;kg;8;;;;0;"";;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";2;40;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";3;35;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Bench Press (Barbell)";4;35;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";1;12;kg;8;;;;0;"";;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";2;12;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Incline Bench Press (Dumbbell)";3;12;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";1;54;kg;8;;;;0;"";;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";2;54;kg;8;;;;0;;;56m
2023-11-16 10:30:27;"Push 1 (chest, tricep, shoulders)";"Triceps Dip (Assisted)";3;54;kg;2;;;;0;;;56m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Elliptical Machine";1;;;;;;km;300;"";"";53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Pull Up (Assisted)";1;50;kg;8;;;;0;"";;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Pull Up (Assisted)";2;45;kg;6;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Pull Up (Assisted)";3;45;kg;5;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Pull Up (Assisted)";4;45;kg;3;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";1;25;kg;10;;;;0;"";;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";2;25;kg;10;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";3;25;kg;10;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Bent Over Row (Barbell)";4;25;kg;10;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";1;32;kg;10;;;;0;"";;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";2;32;kg;10;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Reverse Fly (Machine)";3;32;kg;8;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";1;12;kg;7;;;;0;"";;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";2;12;kg;7;;;;0;;;53m
2023-11-17 07:54:32;"Pull 1 (back, biceps)";"Hammer Curl (Dumbbell)";3;12;kg;5;;;;0;;;53m
2023-11-18 07:14:39;"Legs 1";"Elliptical Machine";1;;;;;;km;300;"";"";1h 1m
2023-11-18 07:14:39;"Legs 1";"Squat (Barbell)";1;45;kg;8;;;;0;"";;1h 1m
2023-11-18 07:14:39;"Legs 1";"Squat (Barbell)";2;45;kg;8;;;;0;;;1h 1m
2023-11-18 07:14:39;"Legs 1";"Squat (Barbell)";3;45;kg;8;;;;0;;;1h 1m
2023-11-18 07:14:39;"Legs 1";"Squat (Barbell)";4;45;kg;10;;;;0;;;1h 1m
